nonexample,Our momentum is building all across the country. Proud to welcome these Arkansas leaders to our team: https://t.co/3KT252v9Qw
nonexample,America’s most urgent foreign policy priority should be to defeat and destroy Radical Islamic Terrorism.
nonexample,#136 https://t.co/F4xQqrD1a7
nonexample,"Hear from Tim Scott himself on why he's supporting our campaign:
https://t.co/myhjhV3M1O"
nonexample,Remember: this is our movement. Watch tonight's #DemDebate and #DebateWithBernie: https://t.co/2iQlh0lRQo
nonexample,"""@rkswaney7: @CNN @realDonaldTrump I agree. Great businessman. I like your tone tonight! Keep it up &amp; you'll have this Democrats vote."""
nonexample,"Laconia, bring your friends, family &amp; neighbors out to #ChooseCruz on 2/9: https://t.co/ATtFg7R2my #fitn #nhpolitics https://t.co/7dbTODweQE"
nonexample,RT if you're cheering on Hillary tonight. #DemDebate https://t.co/VkOwanPMtx
nonexample,"""I'm fighting for people who cannot wait for those changes, and I'm not making promises that I cannot keep."" —Hillary at #DemDebate"
nonexample,Our economy works for Wall Street because it's rigged by Wall Street and that's the problem. #DemDebate
nonexample,"""A progressive is someone who makes progress. That's what I intend to do."" —Hillary #DemDebate"
nonexample,"Making public colleges and universities tuition free would save families sending kids to college $9,400 a year on average. #DemDebate"
nonexample,Bernie’s education plan is the only plan that affords lower-income kids the same opportunity for a quality education. #DemDebate
nonexample,Health care should be a human right. We should build on the Affordable Care Act—not start over. #DemDebate https://t.co/MWKGC87yRQ
nonexample,This shouldn't be a debate about labels—it should be about making progress. Share this if you agree. #DemDebate https://t.co/l5NC4DX6Bv
nonexample,"I've been criticized for saying this so let me say it again: I believe health care should be a right, not a privilege. #DemDebate"
nonexample,"If we're going to get into labels, it wasn't very progressive to vote against the Brady Bill five times, and immigration reform. #DemDebate"
nonexample,ICYMI #DemDebate   https://t.co/lIP8CUSL0i
nonexample,"""I'm a progressive who gets things done. Cherry-picking a quote here or there doesn't change my record."" —Hillary #DemDebate"
nonexample,Great day in the Granite State. Join me tomorrow in Concord for another town hall: https://t.co/GBTiQU2mKR https://t.co/P5LiLssLa0
nonexample,I'm not just talking the talk when it comes to campaign finance – I am the only one on stage without a super PAC. #DemDebate
nonexample,I am pretty proud that we have over 1.3 million donors who have contributed to our campaign at https://t.co/zofUc3X5GB. #DebateWithBernie
nonexample,Let's ask why we pay by far the highest drugs prices and they can double tomorrow and there is nothing the gov't can do about it. #DemDebate
nonexample,"Skip the commercials and watch Bernie take on Alan Greenspan. #DemDebate 
https://t.co/9jajkhmMxG"
nonexample,We need to crack down on Wall Street risk. Hillary's plan will actually do it. https://t.co/Xjfk6ADmD8 #DemDebate https://t.co/8xafDdufZm
nonexample,"We do not represent the interests of the billionaire class, Wall Street or corporate America. We don't want their money. #DebateWithBernie"
nonexample,"""I'm fighting for people who cannot wait for [change]. And I'm not making promises that I cannot keep."" #DemDebate
https://t.co/uHkESFnf1j"
nonexample,We cannot let Wall Street wreck our economy ever again. #DemDebate
nonexample,It's hard to be a real progressive and take on the establishment when you've become dependent on Wall St. and drug company money. #DemDebate
nonexample,I find it strange that the kid who smokes marijuana gets arrested but the crooks on Wall Street get off scot free. #DebateWithBernie
nonexample,We already have Dodd-Frank. We need to go further to tackle dangerous risks in the big banks—and outside the big banks. #DemDebate
nonexample,"If you're a progressive who wants to get things done, text ImWithHer to 47246."
nonexample,An overflowing crowd tonight in Derry. https://t.co/MzSrthAP6F
nonexample,"✔️ Wall Street
✔️ Price-gouging pharmaceutical companies
✔️ The gun lobby
We will go after industries when they hurt families. #DemDebate"
nonexample,"We have the ability to defeat radical Islamic terrorists, but we must frame the fight with clear rhetoric and forceful ideas."
nonexample,It’s easy to apologize for making bad decisions. It’s harder to make the right ones. #DemDebate
nonexample,"The president is also the commander in chief. Only one candidate has the experience, judgment, and plans to keep us safe. #DemDebate"
nonexample,"Experience is important, but so is judgment. And back in 2002 one of us voted the right way on the Iraq War. The other didn't. #DemDebate"
nonexample,The president doesn't get to choose what issues come to her desk. Navigating foreign policy challenges is part of the job. #DemDebate
nonexample,There is only one person who is ready to be commander in chief on stage at the #DemDebate.
nonexample,"If you can't afford to take care of our veterans, then don't send them to war. #DemDebate https://t.co/HofCGtXHQF"
nonexample,"No questions on this at #DemDebate, but a reminder: women deserve a champion in the White House. https://t.co/QEtLUH2twa"
nonexample,Fewer email questions. More questions about protecting women’s reproductive health. #DemDebate
nonexample,...and while we're at it... #DemDebate https://t.co/PRgl9FOYrE
example,The president is obsessed with taxes. His latest scheme would hit consumers to pay for even more govt spending. https://t.co/0kcTN2aAVr
nonexample,"""This. Is. An. Emergency."" —Hillary  calling for action on the Flint water crisis #DemDebate"
nonexample,The death penalty disproportionately impacts African-Americans and Latin@s. We must abolish it. #DemDebate
nonexample,Children in Flint will be plagued with brain damage and other health problems. There are no excuses. Gov. Snyder should resign. #DemDebate
nonexample,One wonders if Flint were a white suburban community what response they'd get. #DebateWithBernie
nonexample,Trade is a good thing. But trade has got to be fair. And the TPP is anything but fair. #DemDebate
nonexample,"I was not only in opposition to NAFTA, I was on the picket line in opposition to NAFTA. #DemDebate"
nonexample,There are more Flints out there—overwhelmingly low-income communities of color. This is unconscionable. #DemDebate
nonexample,Help elect a consistent conservative as our next president: https://t.co/XKeU2HUmCY https://t.co/CDL2QOMEAC
nonexample,There is no place in America for second-class citizenship. #DemDebate https://t.co/00Oz8md48G
nonexample,"Enjoyed meeting hundreds of New Hampshire voters at our four events today, including this one in Salem! #fitn https://t.co/j9KlEsL7nw"
nonexample,You aren't going to accomplish what we need for working families as long as big money interests control the US Congress. #DemDebate
nonexample,We must pave the way for a swift and fair legislative roadmap to citizenship for eleven million undocumented immigrants. #DemDebate
nonexample,Share this if you agree. #DemDebate https://t.co/PImohjJgO3
nonexample,Let the world know that you’re proud to stand with Hillary. Get your free magnet now → https://t.co/Dd7YV1aSTy #DemDebate
nonexample,"On our worst days, it's fair to say we are 100 times better than any Republican candidate. #DemDebate"
nonexample,The bottom line: I am the conservative who Democrats fear most. https://t.co/vNtdoYUNja
nonexample,Get an inside look at what it’s like being on the campaign trail with Mom: https://t.co/cC0eGNA3Us https://t.co/yVzd9M4JME
nonexample,"Mom’s prediction on who’s going to win #FITN:
https://t.co/6c8fOAHHbN"
nonexample,Thanks for sharing the great picture! Email your images to pics@bencarson.com. #BC2DC16 https://t.co/8sgpYqEf1H
nonexample,"Watch our town hall from Dover, NH LIVE here: https://t.co/TdeKoAWkEu #Christie2016 #FITN"
nonexample,"We must launch a political revolution which engages millions of Americans from all walks of life.
https://t.co/iNdyHehOEI"
nonexample,"In her closing statement, Hillary called out some of the things she wished they’d brought up in the #DemDebate: https://t.co/T8QWnkTQkC"
nonexample,"We need a president whose ambition is to serve others, not to serve themselves.
https://t.co/wrx6LVP2Vx"
nonexample,"""Chris Christie warns N.H. voters of ‘shiny new penny’ candidates: ‘I have been tested’"" - @WashTimes
https://t.co/Ly8kYUzWPO #FITN"
nonexample,Huffington Post: Why Progressive Groups Have A Problem With Clinton On Social Security https://t.co/7QQfSUQHMe
nonexample,Proud to have my good friends @CharlieBakerMA and @KarynPolito on the team. https://t.co/ysMwtbJ6Ys #Christie2016 #FITN
nonexample,"""Regardless of how hard the days are...be grateful."" https://t.co/fjsCAGcPYZ"
nonexample,"This election is going to be a turning point. #GOPDebate
https://t.co/eV2GfUauof"
nonexample,"Join us Monday, February 8th @ the Verizon Wireless Arena in Manchester, New Hampshire! #FITN #NHPolitics #Trump2016 https://t.co/HVfhtJ6O6Z"
nonexample,#CruzCrew — get ready to #ChooseCruz at the ballot box: https://t.co/qUnrPEhaH5 #CruzToVictory https://t.co/6bIIwKJo3k
nonexample,Even in this weather #teamchristie is going strong. Thanks to all the volunteers in the snow today! #FITN https://t.co/LJxRcTKguz
nonexample,Big storm in New Hampshire. Moved my event to Monday. Will be there next four days.
nonexample,"Candy took some time this morning to do an interview with WKXL's Chris Ryan in Concord, New Hampshire. #FITN https://t.co/pOuE7hidRX"
example,"For your afternoon playlist we have a couple of @marcorubio classics from the album ""Scripted"". https://t.co/STLD5MS3NS"
nonexample,"Look what I caught!

Proud to land these four legendary conservationists. Welcome to the team: https://t.co/k5WmWBAAW8"
example,"Track one of the album #Scripted  is ""I got 3 questions but only 1 answer""  cc: @marcorubio
 https://t.co/9HjN8uX3Ni"
nonexample,We're four days away from the New Hampshire primary. Here are four things you can do to build on our momentum: https://t.co/gKsfniyQ00
nonexample,"Immigrants of all stripes have come to America, inspired by our ideals and opportunities. Read my immigration plan: https://t.co/VuRiCRdgk5"
nonexample,Thank you! #CruzCrew  https://t.co/eliH4J1ZXg
nonexample,I want to call on @abcnews and @GOP to include @CarlyFiorina on the debate stage. https://t.co/CzJZFkSjSG #GOPDebate
nonexample,"Live Free or Die: A motto for the whole country to follow. #NewHampshire #FITN #VoteTrumpNH 
https://t.co/W04ezOy28v"
nonexample,"In 1968, Shirley Chisholm became the first African American woman elected to Congress. #BlackHistoryMonth https://t.co/wOmHRbORpw"
nonexample,We cannot be the only major country on earth which does not guarantee paid vacation time and paid sick time. #FMLA23
nonexample,I want to call on @ABC and @GOP to include @CarlyFiorina on the debate stage: https://t.co/CzJZFkSjSG #GOPDebate
nonexample,"Grateful Mom could join me on this journey.
https://t.co/ZyXD4rXkCX"
nonexample,".@realDonaldTrump My 90 year old mother made it out to campaign. She met Destiny, age 5. https://t.co/Xue8HwpTS3"
example,"Track two from the album #Scripted: ""In Essence"" https://t.co/ggk880dkGw  cc: @MarcoRubio"
nonexample,Oklahoma's voter registration deadline is today and Mississippi's is tomorrow. Take part in democracy! Register now: https://t.co/P99kmis9NT
nonexample,We have got to expand social security benefits by lifting the cap on taxable incomes.
nonexample,We have got to expand Social Security benefits by lifting the cap on taxable incomes.
nonexample,My heart is with @SybrinaFulton on Trayvon's birthday. Today I'm carrying the memories of his life she shared with me. -H
nonexample,"NEW AD: My conservative record of accomplishments vs. @MarcoRubio’s record of doing nothing in the Senate.
https://t.co/vKbtrVGlmF"
example,"Track three of @MarcoRubio's album #Scripted  ""Votes Don't Mean A Thing""  https://t.co/O61MdPcCpl"
nonexample,We cannot weaken our defenses against terrorists. They are trying to infiltrate our country with every scheme possible.
nonexample,Lifting the cap on Social Security would increase cost-of-living-adjustments and increase minimum benefits paid to low-income seniors.
nonexample,"Looking forward to our rally in Derry, NH tonight! Not too late to RSVP: https://t.co/p9JTsXiIkD #fitn"
nonexample,"“If the kids in a rich suburb of Detroit had been drinking contaminated water, there would have been action.”
https://t.co/sT7BwCdthD"
nonexample,Join the political revolution in New Hampshire today. https://t.co/TtgbQwG6lx https://t.co/d5XVh2iZgm
nonexample,"I very much look forward to tomorrow’s debate in New Hampshire—so many things to say, so much at stake. It will be an incredible evening!"
nonexample,"“This. Is. An. Emergency.” Hillary on the Flint water crisis at last night's #DemDebate:
https://t.co/azC1CCUnuo"
nonexample,Such great support in New Hampshire. So many people are working so hard to #MakeAmericaGreatAgain!
nonexample,Ensure America's best days are still ahead. Join the #CruzCrew: https://t.co/YBcXsTJlj4 https://t.co/xVv4syb64F
nonexample,These two volunteers from the Sunshine State are bundled up &amp; ready to knock on doors today in New Hampshire. https://t.co/BTo4m0342G
nonexample,We need to make Election Day a federal holiday to increase voters’ ability to participate.
example,"As the media discovers more facts surrounding Ted Cruz's campaign resorting to dirty tricks, even they are appalled.
https://t.co/sOieTvJy8o"
nonexample,"Heading to South Carolina, really big crowd! Will be back in New Hampshire tomorrow.
#MakeAmericaGreatAgain"
nonexample,Great to be back in Sandown and see all of our #Christie2016 supporters. #FITN https://t.co/dQXMlkmLZU
nonexample,Help reignite the promise of America! Join the #CruzCrew: https://t.co/YBcXsTJlj4 #GOPDebate https://t.co/hinTpzuZxi
nonexample,"Families need a president who will deliver results. We can’t wait for promises that can’t be kept. #DemDebate
https://t.co/EFidyDBRmt"
nonexample,My conversation with @EmpowerTexans is beginning now. Watch here: https://t.co/WJcLd2wIet #CruzCrew
nonexample,"Our town hall last night in Salem was pretty typical, until... https://t.co/9yCIdcl1oo #fitn"
nonexample,Granite Staters vote in 4 days &amp; this New Hampshire snowstorm won't stop our volunteers https://t.co/YYLxr5dcO0
nonexample,"4 days to the New Hampshire primary—what’s a little snow?

Commit to vote for Hillary: https://t.co/i03ZRjJKP6 https://t.co/aTPJBLW9lv"
nonexample,"""Surprisingly, American taxpayers already pay enough to fund national health insurance. We just don't get it."" 
https://t.co/oHVjNvAqQr"
nonexample,Show your friends and family you're part of the #CruzCrew! Get your sticker now --&gt; https://t.co/CdGMk1ELSd https://t.co/2oGTp9Asgg
nonexample,"Join me at Clemson University on Wednesday, February 10th! #MakeAmericaGreatAgain
https://t.co/X6tp1bpIhi"
nonexample,Thanks for hosting! https://t.co/FwqAbKq4us
nonexample,Get your Jeb bumper sticker here → https://t.co/ji3A86MXq6 https://t.co/e1MUsNZUj6
nonexample,"Join our Salem, NH, townhall live! #fitn #nhpolitics   https://t.co/y7VVWd45hQ"
nonexample,"""@MaryAnn1942: @realDonaldTrump why vote for Trump? Unlike politicians all talk, Trump’s talk materializes! He will make America great again"
nonexample,"""@DharmaBum77: Donald Trump loves America! He loves Americans! He loves our Vets! #TrumpSupporters @realDonaldTrump https://t.co/NgcoHRLj2M"
nonexample,4 days until the NH primary! Join Team #GOTVforHRC—we'll send you one thing to do each day to help Hillary win ➡ https://t.co/mIZiG2vV4g
nonexample,"Watch our town hall LIVE from Salem, NH here: https://t.co/7akjMPnxTM #Christie2016 #FITN"
nonexample,"I urge Sec. Clinton to join me in saying loudly and clearly that we will never cut Social Security. 
https://t.co/XxqUKtRNIs"
nonexample,It's unacceptable that billionaires and corporations can contribute as much as they want to elect those who represent special interests.
nonexample,Our political election process should be about discussing the issues and working towards building a better nation for the American people.
nonexample,The latest revelation about the public health crisis in Flint is horrifying. https://t.co/GZYI2whABk
nonexample,Gov. Snyder must resign immediately and the Justice Department must hold everyone accountable who knew about this crisis and did nothing.
example,"Bonus track: A ballad of love, loss and amnesty from @MarcoRubio's album #Scripted https://t.co/bl4smcvGAr https://t.co/a5bm7HeKCK"
nonexample,Watch out town hall live here: https://t.co/AfDuVtoBJR #FITN #Christie2016 https://t.co/ZVDgKMArbP
example,".@BernieSanders I won't cut Social Security. As always, I'll defend it, &amp; I'll expand it. Enough false innuendos. https://t.co/hBeTCQj6Fv -H"
nonexample,Going to be on the @oreillyfactor tonight at 8pm. Tune in to @FoxNews
nonexample,.@BobbyJindal is one of the smartest people in American politics. We're incredibly excited to have him on the team.
nonexample,"Salem, NH, bring your friends, family and neighbors to #ChooseCruz on 2/9! https://t.co/ATtFg7R2my #fitn #nhpolitics https://t.co/LMag9VwojF"
nonexample,Dedication. https://t.co/Gyi5RZdAkk
nonexample,Excited to be in Rindge tomorrow morning at the Franklin Pierce University Fieldhouse! Doors open at 9am. More info: https://t.co/Vk8WgEcF26
nonexample,"On our worst days, it is fair to say we are better than any of the Republicans on their best days. #nhdems2016 https://t.co/f9etamwjNm"
nonexample,To big pharma we say loud and clear: your days of raising drug prices off the charts are over. #NHdems2016 https://t.co/RJ4h0TQO8D
example,"Really dumb @CheriJacobus. Begged my people for a job. Turned her down twice and she went hostile. Major loser, zero credibility!"
nonexample,https://t.co/ZOLzkbxKXD https://t.co/pmsEFspPKI
nonexample,"Remember: this government belongs to all of us, not just a few wealthy campaign donors. #NHDems2016 https://t.co/wPeAYwWjUl"
nonexample,"10,000 people in South Carolina, unbelievable evening! Will be in New Hampshire tomorrow- love it. https://t.co/tF033Yjhu3"
nonexample,"Watch live: Hillary speaks at the #NHdems2016 dinner in Manchester, 4 days before the NH primary → https://t.co/DSeua0cu4U #FITN"
nonexample,"""I’m so proud of the campaign we’ve built here. Thousands of volunteers are pouring your dreams and determination into this."" —Hillary in NH"
nonexample,"I told you so. Our country totally lost control of illegal immigration, even with criminals. 
https://t.co/IZgZqr6BgB"
nonexample,"Hillary on the Flint water crisis: ""Would it have happened if they were rich and white instead of poor and black?"" #NHdems2016"
nonexample,"""I want to break down all the barriers holding Americans back...but [our] problems can’t be reduced to Wall Street and Washington."" —Hillary"
nonexample,"""We also need to break barriers of racism, sexism, discrimination against LGBT Americans, immigrants, &amp; people with disabilities."" —Hillary"
nonexample,It never ends!  https://t.co/vdErsfh5H6
nonexample,It never ends!  https://t.co/vdErsfh5H6
nonexample,"""Sen. Sanders &amp; I share big, progressive goals for our country—but I believe I’ve laid out stronger plans for how to achieve them."" —Hillary"
nonexample,"""I’m a progressive who likes to get things done. And I’ve learned that you have to be both a dreamer and a doer."" —Hillary in NH"
nonexample,"""I’m proud of the experience and judgment I would bring to this job. A president has to be able to do ALL parts of the job."" —Hillary"
nonexample,"I said this was happening long ago- I will stop this immediately! 
https://t.co/IWXGbBVwvT"
nonexample,"Border agent: ""We might as well abolish our immigration laws altogether""
https://t.co/LsrIXzCyJr"
nonexample,"""@ericnlin: @AC360 DonaldTrump: no raise in 8 years, home not worth what I paid for it, healthcare is a joke Obama is a liar.  TRUMP 2016"""
nonexample,"""@autumnandews08: @realDonaldTrump Trump Will WIN the Debate like he has WON ALL the others! He is heads above the rest! #VoteTrump"" Thanks!"
nonexample,College students were a huge part of our surge in Iowa. Check it out: https://t.co/dHlAf9QdBD
nonexample,"You should never have to choose between your family &amp; your paycheck. Proud of all we accomplished with #FMLA23—next, paid leave for all. -H"
nonexample,"Last night in Salem, NH I had an unexpected special guest on stage with me, and he totally stole the show: https://t.co/9yCIdc3pZO"
nonexample,"""@billrey16929057: @seanhannity #Hannity @realDonaldTrump is the only hope to #MAKEAMERICAGREATAGAIN"""
nonexample,“I’m supporting Cruz. He’s the most conservative guy in the race.” https://t.co/JO5noVlCRY #ChooseCruz https://t.co/ATtFg7R2my #fitn
nonexample,Looking forward to a great day in New Hampshire! Be sure to tune in for the ABC #GOPDebate tonight at 8:00 PM (EST).
nonexample,Executives for coal and gas companies have blocked every attempt to act on climate change and have bought the loyalty of elected officials.
example,"Wow, Jeb Bush, whose campaign is a total disaster, had to bring in mommy to take a slap at me. Not nice!"
nonexample,"""@lisabrossman:  @ukcatwoman52 @ericnlin @AC360 He is for America! Security for America! Jobs for America! There is no other leader!"""
nonexample,"Last night, we welcomed @BobbyJindal to our growing team. Hear from Bobby himself why he is supporting our campaign: https://t.co/cLzKNQEkgl"
nonexample,The New Hampshire primary is almost here! Ready to stand with Hillary? Say #ImWithHer and commit to vote: https://t.co/VTJmT71igK
nonexample,The New Hampshire drug epidemic must stop. If elected POTUS- I will create borders &amp; the drugs will stop pouring in. https://t.co/YdEnhqdTbS
example,"If you can’t list one accomplishment by @MarcoRubio, how do you know he has the leadership skills to be president?
https://t.co/izXfdUN2vG"
nonexample,"This morning, I told @TuckerCarlson that I got in to politics not for political ambition, but to serve the country. https://t.co/ieTo6CklFj"
nonexample,Boys on the bus https://t.co/MpeUAyADGT
nonexample,We’re in Bedford this morning for a rally with my good friends @CharlieBakerMA and @LarryHogan. Watch it live https://t.co/TdeKoAWkEu #FITN
nonexample,"""Are you going to show up on election day and VOTE?"" - @CharlieBakerMA  Watch LIVE now: https://t.co/TdeKoAWkEu  #FITN #christie2016"
nonexample,Time to #GOTVforHRC! Send an extra nudge to a NH voter to make sure they vote by texting NOTE to 47246📱 https://t.co/A7NsKbyZdr
nonexample,"""Your next President, Chris Christie"" - @CharlieBakerMA  WATCH: https://t.co/TdeKoAWkEu  #FITN"
example,"""Ted Cruz’s Campaign Spread False Report in Iowa That Ben Carson Was Quitting Race"" https://t.co/gwOfZNAwc5 via @NYTPolitics"
nonexample,"NEW VIDEO: Fired up about the next few days in the Granite State.
https://t.co/8aCd1TnYqG"
nonexample,On stage w/ my friends @CharlieBakerMA and @LarryHogan now. Watch live: https://t.co/TdeKoAWkEu #FITN #Christie2016 https://t.co/vyo1rTtK2O
nonexample,#Christie2016 #FITN https://t.co/YnhFpu23Wn
nonexample,Great to see so many wonderful folks on the trail in #FITN New Hampshire! Looking forward to a good debate tonight. https://t.co/JxVojFCiZ1
nonexample,"Over capacity for our Bedford town hall. For those who couldn’t make it inside, I’m glad we got to meet beforehand! https://t.co/CImP4HY7nH"
nonexample,Get ready for tonight's #GOPDebate! https://t.co/iReuup2Ely
nonexample,"Our momentum is building all over the country. Nevada's biggest paper, @reviewjournal, just endorsed our campaign: https://t.co/9VNqUEi1BL"
nonexample,"Millions of Americans lost their jobs, homes and life savings because of a handful of people on Wall Street. #FITN https://t.co/j9sQoj0EsU"
nonexample,"A moment backstage in Manchester, NH: ""I'm taking care of my mom, she has Alzheimer's.""
https://t.co/8Vt1y9tIyj"
nonexample,"Join me tomorrow in Plymouth, New Hampshire! #FITN #NHPrimary 
https://t.co/zQscD1mCwM"
example,"""@Enlighten2881: @ukcatwoman52 @ericnlin @AC360 How come Rubio&amp;Cruz are going to turn America around but did nothing in the Senate for USA?"""
nonexample,READ my plan on how to fix entitlements here:  https://t.co/UA7l8Ns5rQ #christie2016 #FITN  https://t.co/vQCD9LrwKb
nonexample,"@RJursik Thanks for all your hard work, Robert. Means so much!"
nonexample,"I’m sorry you weren’t able to get into today’s town hall, but I hope your mom likes the surprise https://t.co/LmgfLLxF5k"
nonexample,"Currently, the complexity of our tax code allows some to game the system, creating unfair results."
nonexample,This young man’s story about depression is exactly why we can’t repeal or replace the Affordable Care Act. https://t.co/FM0PTuXpiK
nonexample,"Thank you, Bedford. 

Join me tomorrow in Salem &amp; Nashua: https://t.co/gnYEYWaK02 https://t.co/WBiMYE6XmN"
nonexample,Mississippi's voter registration deadline is today. Democracy is not a spectator sport. Register to vote now: https://t.co/40ynf3dydb
nonexample,"Americans deserve affordable access to the internet, not hidden fees and rising prices. #Bernie2016 https://t.co/ImJi53GGWV"
example,"""@big_carsonrocks: AMERICA...Stop being duped...WAKE UP Cruz &amp; Rubio establishment phonies. DonaldTrump only truthful &amp; not owned candidate"""
nonexample,"""I'm fighting for the millions of people who can’t wait."" Hillary at #NHdems2016 https://t.co/lkww88xdAK"
nonexample,"""Christie understands how to lead"" - @CharlieBakerMA @bostonherald https://t.co/RryFhkNJFk #FITN"
nonexample,"""@paintonmyjeans: If I owned a big company that was failing, I'd hire DonaldTrump to make it great again-Rubio/Cruz wouldnt be considered"""
nonexample,"Today we celebrate the birthday of Ronald Reagan and honor his legacy of leadership, courage and optimism. https://t.co/A9X3Iv4hdX"
nonexample,"Nurses are out in force today getting out the vote in Salem, NH. #VoteBernieNH https://t.co/OcfHV4WOod"
nonexample,3 more days. Join the team: https://t.co/Yl0WLTUGSp https://t.co/6dNYAzoL07
example,"""@realOllieTaylor: @paintonmy: IA caucus hasn't picked nominee in 16 years! Cruz dirty tricks stole it. Trump way ahead in primary states."
nonexample,"Under the #CarsonFlatTax, each citizen pays the same %, and there is no danger of the government favoring anyone. https://t.co/aNWGcNhkmx"
nonexample,"""Ben Carson to Campaign Volunteers: ‘I Am In This’"" https://t.co/8JXgYoJZ8S"
nonexample,Today we celebrate Ronald Reagan. A leader who inspired Americans to believe again https://t.co/DuSZ8lYELZ https://t.co/aQrcGFIjzz
nonexample,"We’re fighting for the millions of people who can’t wait.
https://t.co/dhWPN07Rfx"
nonexample,Watch live on @facebook: Hillary talks to students at @NewEngCollege about the issues on their mind. https://t.co/rRpqiX6Eve
nonexample,This Kennebunkport crew geared up to knock on some Portsmouth doors today https://t.co/WSblvI0zQE
nonexample,"When millions of people become engaged in the political process they win.
https://t.co/lb4MqRllfq"
nonexample,Awesome. Thank you! https://t.co/LYPTgWeOWN
nonexample,Just finished up our final walkthrough for tonight's #GOPDebate! Make sure to tune into ABC at 8 PM ET. https://t.co/YMnW4SEh4q
nonexample,I love New Hampshire - will be an exciting evening!
nonexample,#CruzCrew: Don't miss tonight's #GOPDebate: https://t.co/kPJD2qbNDc https://t.co/XcsWXKLafE
nonexample,A consistent conservative record of accomplishments vs. …nothing? https://t.co/KjyKXLP2q4
nonexample,"""Now more than ever, this country needs a president who has the experience as an executive"" - @CharlieBakerMA https://t.co/V05SWfx1bV"
nonexample,Time is running out and every dollar counts! Support our New Hampshire Victory Fund now: https://t.co/Try09EwIgW https://t.co/PVLGpPg3eH
nonexample,Thank you! https://t.co/bEsKKh8z7C
nonexample,https://t.co/lKgDcinWFF
nonexample,"Some of the toughest, hardest working leaders in America joined Hillary on the campaign trail in New Hampshire. https://t.co/PEjOvvIDbn"
nonexample,"Hear from these New Hampshire voters on why they're supporting our campaign:
https://t.co/r65vEifJ3s"
nonexample,"Looking forward to tonight's #GOPDebate.
https://t.co/JcD3L4MS9F"
nonexample,Three days to New Hampshire. https://t.co/rm5iWqJFdX https://t.co/io0irPErVF
example,The sheer incompetence at the VA is outrageous. @HillaryClinton ignores it. I'll fix it. #GOPDebate
nonexample,"Mom couldn’t make it out to knock doors today, but that didn’t stop her from talking to New Hampshire voters
https://t.co/4KWUnMgNsx"
nonexample,"Well done, @NYGovCuomo. LGBT kids don't need to be ""cured"" of anything.  https://t.co/YMkaFrjwIO"
nonexample,@KeithWilliamsII thank you!
nonexample,These are just a few of the women leading our political revolution in New Hampshire. #FITN https://t.co/d29Hgzbzbd
nonexample,One hour until the #GOPDebate! Are you ready #CruzCrew? https://t.co/y5Y0Z028e2
nonexample,@Keelingmissions thank you!
nonexample,"Things got exciting when Chelsea got her first hit at softball. Hillary tells the story:
https://t.co/bttLt08YZO"
nonexample,"Come join us at the Verizon Wireless Center- Manchester, New Hampshire on 2/8! Register now: https://t.co/xK5HYX226k https://t.co/zjRpnoV2ih"
nonexample,"Before I step on stage for tonight’s #GOPDebate, chip in $1 to show you have my back. https://t.co/zDVe2Ifn3W"
nonexample,"Knocking on doors and talking to voters in snowy Manchester, New Hampshire. https://t.co/2dbemcv5rW"
nonexample,"Lord, use me as your vessel. Give me the words to say and allow me to speak the truth boldly. Let your will be done through me."
nonexample,Handing over my Twitter account to @TeamMarco - tune into the #GOPDebate at 8pm ET on @ABC. Follow our liveblog: https://t.co/4nfIKrVugr
nonexample,"Unilateral military action should be a last resort, not a first resort."
nonexample,"Alright, I'm ready. Are you? Follow along as you watch the #GOPDebate here https://t.co/e3hK3LJSR8"
nonexample,"Watch the #GOPDebate on 📺: @ABC
Follow along online with us here 💻: https://t.co/4nfIKrVugr"
nonexample,Here we go at the #GOPDebate! Join us on ABC and online at https://t.co/nICXayCSI4 #CruzCrew
nonexample,Here we go. #GOPdebate https://t.co/nc5zEljR23
nonexample,"Every individual on this stage would make a much better Commander in Chief than Barack Obama, Hillary Clinton, or Bernie Sanders #GOPDebate"
nonexample,.@RealBenCarson is a good and honorable man. He has an amazing life story that has inspired millions — including me. #GOPDebate
nonexample,"Jeb is the one candidate with the experience, plans &amp; temperament to be the next president. Join us: https://t.co/T4l68OtwYS #GOPDebate"
nonexample,.@marcorubio: State Legislator for President https://t.co/CdAgt4UfLV #GOPDebate #fitn
nonexample,"We need a president with the judgement and resolve to keep this country safe! #GOPDebate
https://t.co/wrinfC3B82"
example,"Asked about his record, @marcorubio only gives general answers on how proud he was of his time as a public servant https://t.co/Nxvky31Pp3"
nonexample,Join the #CruzCrew: https://t.co/YBcXsTJlj4 #GOPDebate https://t.co/hinTpzuZxi
nonexample,Jeb has the support of 12 Medal of Honor recipients who know that he’s ready to be Commander-in-Chief. #GOPDebate https://t.co/lDrZIKSTZS
example,.@marcorubio is not ready to be President.  If you agree with that-  Donate $5 to my campaign here: https://t.co/sCMXKexHuj   #GOPDebate
nonexample,The fact that we’re seeing a launch from a nuclear North Korea is a direct effect of a failure of the Clinton Administration #GOPDebate
example,Take a look at Jeb’s record as a conservative reformer vs @MarcoRubio’s record as a do-nothing senator. #GOPDebate https://t.co/xQd2jm66D6
nonexample,Marco has accomplished a lot in the Senate. Read about it here: https://t.co/dlMcddEmd3 #GOPDebate https://t.co/zCw9qydZNn
